"","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.response_0","Answer.responseValue_0","Answer.responseSide_0","Answer.langCondition_0","Answer.objCondition_0","Answer.word_0","Answer.criticalSimple_0","Answer.criticalComplicated_0","Answer.response_1","Answer.responseValue_1","Answer.responseSide_1","Answer.langCondition_1","Answer.objCondition_1","Answer.word_1","Answer.criticalSimple_1","Answer.criticalComplicated_1","Answer.response_2","Answer.responseValue_2","Answer.responseSide_2","Answer.langCondition_2","Answer.objCondition_2","Answer.word_2","Answer.criticalSimple_2","Answer.criticalComplicated_2","Answer.response_3","Answer.responseValue_3","Answer.responseSide_3","Answer.langCondition_3","Answer.objCondition_3","Answer.word_3","Answer.criticalSimple_3","Answer.criticalComplicated_3","Answer.response_4","Answer.responseValue_4","Answer.responseSide_4","Answer.langCondition_4","Answer.objCondition_4","Answer.word_4","Answer.criticalSimple_4","Answer.criticalComplicated_4","Answer.response_5","Answer.responseValue_5","Answer.responseSide_5","Answer.langCondition_5","Answer.objCondition_5","Answer.word_5","Answer.criticalSimple_5","Answer.criticalComplicated_5","Answer.about","Answer.comment","workerids"
"61","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3UNH76FOCS5A6TDFQE5JQG9L9ROMYE","Submitted","Fri Sep 26 18:12:08 PDT 2014","Thu Sep 11 18:10:59 PDT 2014","Thu Sep 11 18:12:08 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""right""","""one""","""1-5""","""tob""","""1-7""","""5-1""","""5-6""","""complex""","""right""","""five""","""1-5""","""dukipinabup""","""1-2""","""5-6""","""5-2""","""complex""","""left""","""one""","""1-5""","""nur""","""1-1""","""5-2""","""5-3""","""complex""","""right""","""three""","""1-5""","""bapugup""","""1-5""","""5-3""","""5-5""","""complex""","""right""","""three""","""1-5""","""danopag""","""1-8""","""5-5""","""5-4""","""complex""","""right""","""five""","""1-5""","""motinitukug""","""1-6""","""5-4""","""The way we relate images to words. Perception.""","""Interesting, it seems since the words were bizarre, I was drawn to choose the most bizarre looking image.""","61"
"62","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","378XPAWRUCDNESPLPTTBV1KXPR1IAK","Submitted","Fri Sep 26 18:12:57 PDT 2014","Thu Sep 11 18:10:47 PDT 2014","Thu Sep 11 18:12:57 PDT 2014",NA,NA,NA,NA,NA,"""1-7""","""simple""","""right""","""one""","""1-5""","""dop""","""1-7""","""5-2""","""5-8""","""complex""","""left""","""five""","""1-5""","""minugumopag""","""1-4""","""5-8""","""5-6""","""complex""","""right""","""five""","""1-5""","""kutiputogog""","""1-5""","""5-6""","""5-7""","""complex""","""right""","""three""","""1-5""","""bikigir""","""1-1""","""5-7""","""5-1""","""complex""","""left""","""three""","""1-5""","""nomunad""","""1-2""","""5-1""","""1-8""","""simple""","""left""","""one""","""1-5""","""gan""","""1-8""","""5-5""","""Word association""","""Clever""","62"
"63","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","32RIADZISS4X6HC0L4DYM04K6F7S4B","Submitted","Fri Sep 26 18:13:14 PDT 2014","Thu Sep 11 18:12:14 PDT 2014","Thu Sep 11 18:13:14 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""right""","""one""","""1-5""","""kig""","""1-3""","""5-1""","""5-7""","""complex""","""left""","""three""","""1-5""","""naputud""","""1-6""","""5-7""","""5-8""","""complex""","""left""","""five""","""1-5""","""mikubidagup""","""1-7""","""5-8""","""1-5""","""simple""","""right""","""one""","""1-5""","""bup""","""1-5""","""5-3""","""5-2""","""complex""","""right""","""three""","""1-5""","""gininur""","""1-1""","""5-2""","""5-6""","""complex""","""left""","""five""","""1-5""","""pagonopitob""","""1-8""","""5-6""","""How to associate complex sounding words to objects.""","""""","63"
"64","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3VW04L3ZLT6W00M9ZPLQIJIAEPEXX3","Submitted","Fri Sep 26 18:19:03 PDT 2014","Thu Sep 11 18:17:29 PDT 2014","Thu Sep 11 18:19:03 PDT 2014",NA,NA,NA,NA,NA,"""5-5""","""complex""","""left""","""one""","""1-5""","""dax""","""1-7""","""5-5""","""1-8""","""simple""","""left""","""three""","""1-5""","""muputib""","""1-8""","""5-1""","""5-7""","""complex""","""right""","""one""","""1-5""","""gir""","""1-3""","""5-7""","""5-6""","""complex""","""left""","""five""","""1-5""","""pakugudubup""","""1-2""","""5-6""","""5-3""","""complex""","""left""","""five""","""1-5""","""ninokinumog""","""1-4""","""5-3""","""1-5""","""simple""","""right""","""three""","""1-5""","""natogog""","""1-5""","""5-2""","""Determining what names we would apply to which shapes. ""","""No""","64"
"65","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31HQ4X3T3SAT4PJLRWCF8H6VS12SL4","Submitted","Fri Sep 26 18:20:23 PDT 2014","Thu Sep 11 18:19:16 PDT 2014","Thu Sep 11 18:20:23 PDT 2014",NA,NA,NA,NA,NA,"""1-3""","""simple""","""left""","""five""","""1-5""","""doganadubup""","""1-3""","""5-8""","""1-5""","""simple""","""right""","""one""","""1-5""","""kig""","""1-5""","""5-3""","""5-4""","""complex""","""right""","""three""","""1-5""","""gibanur""","""1-8""","""5-4""","""1-7""","""simple""","""left""","""one""","""1-5""","""tud""","""1-7""","""5-5""","""5-2""","""complex""","""left""","""five""","""1-5""","""notomitimup""","""1-4""","""5-2""","""1-6""","""simple""","""right""","""three""","""1-5""","""nikupag""","""1-6""","""5-1""","""word and shape relation.""","""""","65"
"66","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3BF51CHDTVARHKGJR9EX6J75GSBH00","Submitted","Fri Sep 26 18:20:53 PDT 2014","Thu Sep 11 18:18:54 PDT 2014","Thu Sep 11 18:20:53 PDT 2014",NA,NA,NA,NA,NA,"""5-3""","""complex""","""left""","""one""","""1-5""","""kug""","""1-2""","""5-3""","""5-5""","""complex""","""left""","""three""","""1-5""","""nubukig""","""1-7""","""5-5""","""5-7""","""complex""","""right""","""three""","""1-5""","""pamobax""","""1-6""","""5-7""","""1-3""","""simple""","""left""","""five""","""1-5""","""pudopibinid""","""1-3""","""5-4""","""1-1""","""simple""","""left""","""one""","""1-5""","""mup""","""1-1""","""5-6""","""5-1""","""complex""","""left""","""five""","""1-5""","""nodagodutob""","""1-8""","""5-1""","""Deciding what words people (I) associate with different objects""","""Good study""","66"
"67","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3YW4XOSQKQLWTV7LNRPW33F5FSJU1H","Submitted","Fri Sep 26 18:25:56 PDT 2014","Thu Sep 11 18:24:36 PDT 2014","Thu Sep 11 18:25:56 PDT 2014",NA,NA,NA,NA,NA,"""5-6""","""complex""","""left""","""one""","""1-5""","""gan""","""1-3""","""5-6""","""5-4""","""complex""","""right""","""five""","""1-5""","""mimobukimup""","""1-6""","""5-4""","""1-7""","""simple""","""right""","""one""","""1-5""","""nid""","""1-7""","""5-3""","""5-2""","""complex""","""right""","""three""","""1-5""","""nunadax""","""1-1""","""5-2""","""5-5""","""complex""","""right""","""five""","""1-5""","""dupigutubip""","""1-8""","""5-5""","""5-7""","""complex""","""right""","""three""","""1-5""","""gigodop""","""1-2""","""5-7""","""describing a new word""","""""","67"
"68","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3AQF3RZ558I2HZBSY86ECZ5JDGK6FS","Submitted","Fri Sep 26 18:29:23 PDT 2014","Thu Sep 11 18:28:22 PDT 2014","Thu Sep 11 18:29:23 PDT 2014",NA,NA,NA,NA,NA,"""5-4""","""complex""","""left""","""one""","""1-5""","""kig""","""1-2""","""5-4""","""5-2""","""complex""","""right""","""three""","""1-5""","""nonipag""","""1-1""","""5-2""","""1-6""","""simple""","""left""","""five""","""1-5""","""tutopumidop""","""1-6""","""5-1""","""1-8""","""simple""","""right""","""three""","""1-5""","""ginagup""","""1-8""","""5-6""","""5-8""","""complex""","""left""","""five""","""1-5""","""dabakubimog""","""1-3""","""5-8""","""1-5""","""simple""","""right""","""one""","""1-5""","""mup""","""1-5""","""5-3""","""Words and their meanings / perceptions ""","""""","68"
"69","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","33TIN5LC04AVZ9UL151ELU319SHY9R","Submitted","Fri Sep 26 18:29:55 PDT 2014","Thu Sep 11 18:28:08 PDT 2014","Thu Sep 11 18:29:55 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""left""","""one""","""1-5""","""pag""","""1-6""","""5-1""","""5-7""","""complex""","""right""","""one""","""1-5""","""gir""","""1-2""","""5-7""","""5-4""","""complex""","""left""","""three""","""1-5""","""nibugup""","""1-7""","""5-4""","""5-3""","""complex""","""right""","""three""","""1-5""","""kumibip""","""1-1""","""5-3""","""5-5""","""complex""","""right""","""five""","""1-5""","""godutupinop""","""1-4""","""5-5""","""5-8""","""complex""","""left""","""five""","""1-5""","""ganatodapum""","""1-5""","""5-8""","""How to name wierd shapes?""","""Interesting!""","69"
"70","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","37UQDCYH6XVAHWBNHXGA0Z81WLRV73","Submitted","Fri Sep 26 18:30:02 PDT 2014","Thu Sep 11 18:28:45 PDT 2014","Thu Sep 11 18:30:02 PDT 2014",NA,NA,NA,NA,NA,"""5-3""","""complex""","""right""","""one""","""1-5""","""kug""","""1-7""","""5-3""","""5-8""","""complex""","""right""","""three""","""1-5""","""tunamup""","""1-4""","""5-8""","""1-1""","""simple""","""left""","""three""","""1-5""","""panimog""","""1-1""","""5-2""","""1-3""","""simple""","""left""","""five""","""1-5""","""gonubumigan""","""1-3""","""5-6""","""1-5""","""simple""","""left""","""one""","""1-5""","""tob""","""1-5""","""5-7""","""5-5""","""complex""","""left""","""five""","""1-5""","""gudadopipum""","""1-6""","""5-5""","""words""","""no""","70"
"71","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3PDJHANYK5GMVV2YTYUEFKHWTVXH61","Submitted","Fri Sep 26 18:30:25 PDT 2014","Thu Sep 11 18:29:48 PDT 2014","Thu Sep 11 18:30:25 PDT 2014",NA,NA,NA,NA,NA,"""5-8""","""complex""","""left""","""five""","""1-5""","""nunobakibup""","""1-4""","""5-8""","""1-5""","""simple""","""left""","""five""","""1-5""","""kudopapugup""","""1-5""","""5-3""","""1-3""","""simple""","""right""","""one""","""1-5""","""nad""","""1-3""","""5-6""","""5-7""","""complex""","""left""","""three""","""1-5""","""gobimog""","""1-8""","""5-7""","""5-5""","""complex""","""left""","""three""","""1-5""","""tugapim""","""1-2""","""5-5""","""1-1""","""simple""","""right""","""one""","""1-5""","""dut""","""1-1""","""5-4""","""languge""","""""","71"
"72","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3907X2AHF05QQBHLP9QGYG2BZH5P2X","Submitted","Fri Sep 26 18:31:59 PDT 2014","Thu Sep 11 18:31:02 PDT 2014","Thu Sep 11 18:31:59 PDT 2014",NA,NA,NA,NA,NA,"""5-3""","""complex""","""right""","""five""","""1-5""","""babumobimig""","""1-5""","""5-3""","""5-5""","""complex""","""right""","""three""","""1-5""","""gapigog""","""1-7""","""5-5""","""5-6""","""complex""","""left""","""five""","""1-5""","""nonikudakig""","""1-1""","""5-6""","""1-8""","""simple""","""right""","""one""","""1-5""","""nur""","""1-8""","""5-1""","""1-6""","""simple""","""left""","""one""","""1-5""","""tud""","""1-6""","""5-2""","""5-4""","""complex""","""right""","""three""","""1-5""","""mupudut""","""1-3""","""5-4""","""what made up words mean""","""nah""","72"
"73","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3JCG6DTRV3QSI6KLRXV6U3QOKJ4QQ2","Submitted","Fri Sep 26 18:32:45 PDT 2014","Thu Sep 11 18:31:11 PDT 2014","Thu Sep 11 18:32:45 PDT 2014",NA,NA,NA,NA,NA,"""1-8""","""simple""","""left""","""one""","""1-5""","""pag""","""1-8""","""5-5""","""5-1""","""complex""","""right""","""five""","""1-5""","""gunonubatob""","""1-7""","""5-1""","""5-3""","""complex""","""left""","""five""","""1-5""","""tukutidadut""","""1-4""","""5-3""","""5-4""","""complex""","""right""","""three""","""1-5""","""nipunad""","""1-1""","""5-4""","""5-7""","""complex""","""right""","""three""","""1-5""","""pimumog""","""1-2""","""5-7""","""1-3""","""simple""","""right""","""one""","""1-5""","""gan""","""1-3""","""5-8""","""putting objects with words ""","""no comments ""","73"
"74","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3YDTZAI2WXGXCXD68LYEQZHBGFV141","Submitted","Fri Sep 26 18:33:10 PDT 2014","Thu Sep 11 18:32:31 PDT 2014","Thu Sep 11 18:33:10 PDT 2014",NA,NA,NA,NA,NA,"""1-3""","""simple""","""right""","""one""","""1-5""","""pim""","""1-3""","""5-4""","""5-6""","""complex""","""left""","""three""","""1-5""","""bibakug""","""1-2""","""5-6""","""5-2""","""complex""","""left""","""five""","""1-5""","""mutokitidax""","""1-1""","""5-2""","""5-8""","""complex""","""right""","""three""","""1-5""","""dunutud""","""1-4""","""5-8""","""1-8""","""simple""","""left""","""one""","""1-5""","""dop""","""1-8""","""5-3""","""5-1""","""complex""","""right""","""five""","""1-5""","""nigumibugir""","""1-7""","""5-1""","""Guessing which object a word is referring to.""","""no""","74"
"75","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","38SKSKU7R1X4ABGPMKI14F08J30LI5","Submitted","Fri Sep 26 18:33:31 PDT 2014","Thu Sep 11 18:32:43 PDT 2014","Thu Sep 11 18:33:31 PDT 2014",NA,NA,NA,NA,NA,"""5-4""","""complex""","""right""","""three""","""1-5""","""guminid""","""1-8""","""5-4""","""5-7""","""complex""","""right""","""five""","""1-5""","""dokutigamup""","""1-2""","""5-7""","""5-5""","""complex""","""right""","""five""","""1-5""","""nakibagogir""","""1-6""","""5-5""","""1-1""","""simple""","""right""","""one""","""1-5""","""pag""","""1-1""","""5-3""","""1-5""","""simple""","""right""","""one""","""1-5""","""pim""","""1-5""","""5-2""","""1-7""","""simple""","""right""","""three""","""1-5""","""binutob""","""1-7""","""5-1""","""How the length and complexity of words affect our decisions about meaning. ""","""""","75"
"76","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","386CSBG1OZMZ8O11COH8OY9XKIT6QM","Submitted","Fri Sep 26 18:33:53 PDT 2014","Thu Sep 11 18:33:15 PDT 2014","Thu Sep 11 18:33:53 PDT 2014",NA,NA,NA,NA,NA,"""5-5""","""complex""","""left""","""one""","""1-5""","""gir""","""1-3""","""5-5""","""5-8""","""complex""","""right""","""three""","""1-5""","""tipubup""","""1-4""","""5-8""","""1-8""","""simple""","""left""","""three""","""1-5""","""pimokig""","""1-8""","""5-7""","""1-5""","""simple""","""right""","""five""","""1-5""","""dogapabitob""","""1-5""","""5-1""","""1-1""","""simple""","""left""","""one""","""1-5""","""gog""","""1-1""","""5-3""","""5-6""","""complex""","""left""","""five""","""1-5""","""nodudagutud""","""1-2""","""5-6""","""fake shapes""","""""","76"
"77","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3IHR8NYAM710TPW8TN94RVZ9JV1P4T","Submitted","Fri Sep 26 18:33:55 PDT 2014","Thu Sep 11 18:33:05 PDT 2014","Thu Sep 11 18:33:55 PDT 2014",NA,NA,NA,NA,NA,"""1-8""","""simple""","""right""","""one""","""1-5""","""pag""","""1-8""","""5-7""","""5-8""","""complex""","""left""","""five""","""1-5""","""motimutogir""","""1-4""","""5-8""","""1-6""","""simple""","""left""","""three""","""1-5""","""bibamig""","""1-6""","""5-3""","""5-5""","""complex""","""left""","""three""","""1-5""","""nopukug""","""1-3""","""5-5""","""5-1""","""complex""","""right""","""one""","""1-5""","""nad""","""1-7""","""5-1""","""5-4""","""complex""","""right""","""five""","""1-5""","""gadagopibup""","""1-2""","""5-4""","""fake words and how we perceive them""","""""","77"
"78","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3U0SRXB7CD57RAMTOKSPVZ5OBUKRNI","Submitted","Fri Sep 26 18:34:17 PDT 2014","Thu Sep 11 18:33:03 PDT 2014","Thu Sep 11 18:34:17 PDT 2014",NA,NA,NA,NA,NA,"""5-6""","""complex""","""left""","""three""","""1-5""","""mogidax""","""1-2""","""5-6""","""5-3""","""complex""","""right""","""five""","""1-5""","""bunimubamig""","""1-5""","""5-3""","""1-3""","""simple""","""left""","""one""","""1-5""","""nad""","""1-3""","""5-4""","""5-5""","""complex""","""left""","""three""","""1-5""","""titunop""","""1-1""","""5-5""","""1-7""","""simple""","""left""","""one""","""1-5""","""dut""","""1-7""","""5-8""","""5-2""","""complex""","""right""","""five""","""1-5""","""padopigakig""","""1-8""","""5-2""","""which object could be this fake word""","""smell ya later""","78"
